date,open,high,low,close,volume
2019-11-24T00:00:00-05:00,7329.29,7344.0,6865.0,6908.64,30433517289.0
2019-11-23T00:00:00-05:00,7283.19,7361.41,7102.21,7329.29,21008924418.0
2019-11-22T00:00:00-05:00,7616.48,7720.0,6775.47,7283.03,34242315785.0
2019-11-21T00:00:00-05:00,8082.97,8114.97,7374.5,7616.46,22514243371.0
2019-11-20T00:00:00-05:00,8123.36,8222.41,8030.05,8082.96,20764300437.0
2019-11-19T00:00:00-05:00,8168.84,8197.82,7980.07,8123.36,21083613816.0
2019-11-18T00:00:00-05:00,8501.0,8501.01,8015.0,8168.84,21579470673.0
2019-11-17T00:00:00-05:00,8481.0,8637.01,8371.02,8500.01,18668638897.0
2019-11-16T00:00:00-05:00,8457.48,8531.03,8423.0,8481.0,16495389808.0
2019-11-15T00:00:00-05:00,8630.01,8773.22,8361.0,8457.48,21796856471.0
2019-11-14T00:00:00-05:00,8758.34,8784.61,8558.01,8630.0,19084739975.0
2019-11-13T00:00:00-05:00,8811.0,8838.8,8705.0,8758.34,17545755405.0
2019-11-12T00:00:00-05:00,8721.53,8870.0,8556.56,8810.0,20309769107.0
2019-11-11T00:00:00-05:00,9032.23,9067.34,8590.0,8721.54,20265510765.0
2019-11-10T00:00:00-05:00,8807.89,9150.0,8731.43,9032.23,20587919881.0
2019-11-09T00:00:00-05:00,8763.01,8873.48,8712.52,8807.89,17578630606.0
2019-11-08T00:00:00-05:00,9198.85,9246.0,8660.0,8763.01,24333037836.0
2019-11-07T00:00:00-05:00,9341.27,9375.16,9075.0,9198.84,22700383839.0
2019-11-06T00:00:00-05:00,9322.09,9450.0,9253.66,9341.27,23133895765.0
2019-11-05T00:00:00-05:00,9412.63,9474.89,9169.84,9322.09,26198609048.0
2019-11-04T00:00:00-05:00,9206.52,9600.0,9127.0,9412.53,26170255634.0
2019-11-03T00:00:00-04:00,9308.52,9380.0,9068.3,9206.52,21132220847.0
2019-11-02T00:00:00-04:00,9253.09,9393.0,9210.0,9308.52,21242676385.0
2019-11-01T00:00:00-04:00,9159.96,9299.99,9057.27,9253.12,24324691031.0
2019-10-31T00:00:00-04:00,9164.45,9433.0,8950.0,9159.48,26583653947.0
2019-10-30T00:00:00-04:00,9431.36,9431.36,8991.33,9164.44,27706531577.0
2019-10-29T00:00:00-04:00,9225.06,9575.0,9068.19,9430.8,28426779937.0
2019-10-28T00:00:00-04:00,9555.89,9939.69,9180.59,9226.5,30948255332.0
2019-10-27T00:00:00-04:00,9259.98,9826.72,9102.33,9548.84,32593129501.0
